,timestamp,side,quantity,price,commission,slippage
552,2022-01-27,SELL,0.0009838732083995438,159.2276980310514,1.0,1.418582700906918e-06
553,2022-01-28,SELL,0.0009844646075913843,170.32639616912275,1.0,1.2500293429140104e-06
554,2022-01-31,SELL,0.000971600004921136,174.77932446355803,1.0,1.5798081688524223e-06
555,2022-02-01,SELL,15.145072122871081,174.60965678707078,1.3222379226949765,0.02848041127678484
556,2022-02-02,SELL,3.0854587306670123,175.84390981740333,1.0,0.005887786552988687
557,2022-02-03,SELL,0.6321835897759893,172.9063128104612,1.0,0.001155944065923837
558,2022-02-04,SELL,0.12643287527213687,172.39269415314814,1.0,0.0002400149017227894
559,2022-02-07,SELL,0.024276122455487936,171.66209853702472,1.0,4.7412861725792745e-05
560,2022-02-08,SELL,0.003697304213151398,174.8286566340697,1.0,7.472349644290964e-06
561,2022-02-09,BUY,0.0004127775503857123,176.2808782805744,1.0,8.61820739242633e-07
562,2022-02-10,BUY,0.0012522811671544787,172.12635616180162,1.0,2.2612272248283797e-06
563,2022-02-11,BUY,0.0014189607379684332,168.6376215071677,1.0,2.40894231239031e-06
564,2022-02-14,BUY,0.0014466728854198863,168.8795993565562,1.0,2.6316351466025095e-06
565,2022-02-15,BUY,0.0014525368697739793,172.79841613308477,1.0,3.1304172370963494e-06
566,2022-02-16,BUY,0.0014603376575479388,172.55457825409238,1.0,3.2216526914104857e-06
